,EW5,EW6,EW8,EW9,EW10,EW14A,EW15A,EW15B,EW16A,EW16B,EW16C,EW18A,EW18B,HB1,HB2,HB3,HB4,HB5,HB6,HB7,HB8,AI1,GR9F,GR13A,GR16A,GR18A,GR18B,GR22,GR27A,MH1A,MH1E,MH2,MH4A,FP2A,URBAN2011,METRO,ID11,ID13,COPC,INCOMEPC,NPERSONS,ED2,ED4
24039,2,5,1,3,3,0,1,1,0,0,0,1,1,0,1,2,2,2,4,4,3,0,1,0,0,0,0,1,1,0,1,1,3,1,1,0,1,3,2.0,2.0,2,0,0
24040,2,2,1,2,1,0,1,1,0,0,0,1,1,0,1,1,2,3,2,3,3,1,0,0,0,0,0,1,0,0,1,1,3,1,1,0,1,3,2.0,1.0,4,1,1
24041,1,4,1,3,2,0,1,2,0,1,0,2,1,0,1,1,2,2,4,3,3,1,1,0,0,0,0,0,1,0,1,2,3,,1,0,1,5,2.0,2.0,6,1,1
24042,4,2,1,1,3,0,1,1,0,1,1,2,1,0,1,1,2,2,2,3,3,0,1,0,1,0,0,0,1,1,1,1,3,1,1,0,1,5,2.0,2.0,6,1,1
24043,2,4,1,3,2,0,1,1,0,0,0,2,1,0,1,1,2,3,4,3,3,0,1,0,0,0,0,1,1,0,1,1,3,1,1,0,1,5,2.0,2.0,4,0,0
24044,1,4,1,0,2,0,1,1,0,1,0,1,1,0,1,1,2,2,4,2,2,0,0,0,0,0,0,,1,2,1,3,3,0,1,0,1,5,2.0,1.0,2,0,0
24045,2,3,1,3,2,0,1,1,1,1,1,2,3,0,1,1,2,2,4,3,3,1,0,0,1,0,0,1,1,0,1,1,2,1,1,0,1,3,2.0,1.0,5,1,1
24046,2,3,1,2,2,1,1,16,1,1,0,16,1,0,1,1,2,2,2,3,3,1,1,0,0,0,0,1,0,1,1,1,3,1,1,0,1,3,2.0,2.0,4,1,1
24047,2,3,1,2,3,0,1,1,1,1,1,2,1,0,1,1,2,2,4,3,3,1,0,0,0,0,0,1,1,2,1,1,3,,1,0,1,3,2.0,2.0,4,1,1
24048,2,3,1,3,3,0,1,1,0,1,0,2,2,0,1,1,2,1,4,2,3,0,1,0,0,0,0,1,0,0,1,1,3,1,1,0,1,3,1.0,2.0,5,1,1
24049,2,3,1,4,2,0,1,1,0,1,1,2,1,0,1,1,2,3,4,3,3,1,1,0,0,0,0,0,1,0,1,1,3,1,1,0,2,3,2.0,2.0,6,1,1
24050,2,4,1,2,2,0,1,1,0,1,1,3,3,0,0,1,2,2,4,4,3,1,1,0,0,0,0,0,0,2,1,1,2,0,1,0,6,2,1.0,1.0,6,1,1
24051,2,4,1,5,4,0,1,1,0,1,0,1,1,0,1,2,2,2,4,3,3,1,1,0,0,0,0,1,0,1,1,1,2,1,1,0,1,2,2.0,2.0,5,1,1
24052,10,2,1,1,2,1,1,2,1,1,1,1,1,1,0,1,1,3,4,3,3,0,1,0,0,0,0,1,1,2,1,1,3,1,1,0,1,2,3.0,2.0,6,1,1
24053,6,5,1,2,2,0,1,1,0,0,0,1,1,0,1,1,2,3,4,2,3,0,0,0,1,0,0,0,1,0,1,1,3,1,1,0,1,2,3.0,2.0,6,0,0
24054,2,4,1,4,2,0,1,1,0,1,0,3,1,0,0,1,2,2,2,3,1,1,1,1,0,0,0,1,1,1,1,1,2,1,1,0,1,2,3.0,3.0,5,1,1
24055,2,3,1,1,4,0,1,1,0,1,0,1,1,0,1,1,2,2,4,4,3,0,1,0,0,0,0,0,0,2,1,1,2,,1,0,1,3,2.0,2.0,4,1,1
24056,2,5,1,3,2,1,1,1,1,1,1,1,1,0,0,1,2,2,2,4,3,1,1,1,1,0,0,1,1,1,1,1,3,0,1,0,1,2,3.0,2.0,2,1,1
24057,2,2,1,1,2,1,1,1,1,1,1,2,3,0,1,1,2,2,2,3,3,1,0,0,1,0,0,1,1,1,1,1,2,1,1,0,1,2,2.0,2.0,3,1,1
24058,4,2,1,1,2,1,1,2,1,1,1,2,1,0,1,1,2,2,2,3,3,1,1,0,0,0,0,1,1,1,1,1,3,,1,0,1,3,2.0,2.0,14,1,1
24059,4,2,1,2,3,0,1,1,0,1,1,1,1,0,1,1,2,2,4,3,3,1,1,0,0,0,0,0,1,2,1,1,3,1,1,0,1,3,2.0,2.0,14,0,0
24060,2,4,1,3,1,0,1,1,0,0,0,3,1,0,1,1,2,3,2,3,3,1,1,0,0,0,0,0,1,0,1,1,3,1,1,0,1,1,2.0,2.0,5,1,1
24061,4,2,3,1,1,1,1,1,1,1,1,1,16,0,1,1,2,3,2,3,3,1,0,0,0,0,0,1,1,2,1,1,3,0,1,0,1,1,2.0,2.0,5,1,1
24062,2,5,1,2,1,1,1,1,1,1,1,1,1,0,1,1,2,4,4,3,3,1,1,0,0,0,0,1,1,0,1,1,3,0,1,0,1,3,2.0,3.0,3,1,1
24063,1,3,1,4,1,0,1,1,0,1,1,1,1,0,1,1,2,3,2,3,3,1,1,0,0,0,0,,1,0,1,2,3,,1,0,1,3,2.0,2.0,5,1,1
24064,4,2,3,2,1,1,16,1,1,1,1,3,3,0,1,1,2,3,2,3,3,1,0,0,1,0,0,1,1,1,1,1,3,1,1,0,1,2,2.0,3.0,9,1,1
24065,2,5,2,3,2,1,1,1,1,0,1,1,2,0,1,1,2,2,2,3,3,1,1,1,1,0,0,1,1,0,1,1,3,1,1,0,1,1,3.0,3.0,8,1,1
24066,4,2,3,1,2,1,1,1,1,1,1,16,16,0,1,1,2,2,2,3,3,1,1,1,1,0,0,1,1,2,1,1,2,1,1,0,1,1,3.0,3.0,8,1,1
24067,2,5,16,2,2,1,1,1,1,1,1,16,3,0,1,1,2,2,2,3,3,1,1,1,1,1,0,1,1,1,1,1,3,1,1,0,1,2,2.0,3.0,3,1,1
24068,11,3,16,2,2,1,1,16,1,1,1,1,16,0,1,1,2,2,2,3,3,1,1,1,1,0,0,1,1,2,1,1,2,1,1,0,1,2,3.0,3.0,6,1,1
24069,4,2,2,2,2,1,1,1,1,1,1,2,1,0,1,1,2,2,2,3,2,1,1,0,0,0,0,1,1,0,1,1,2,1,1,0,1,1,2.0,2.0,10,1,1
24070,4,3,1,1,2,1,1,2,1,1,1,1,1,0,1,1,2,2,2,3,3,1,1,1,1,0,0,1,1,1,1,1,3,1,1,0,1,2,2.0,2.0,9,1,1
24071,4,2,1,1,2,1,1,1,1,1,1,1,1,0,1,1,2,2,2,3,3,1,1,0,0,0,0,0,1,0,1,1,3,0,1,0,1,3,3.0,3.0,4,1,1
24072,2,4,2,3,2,1,1,1,1,1,1,16,1,0,1,1,2,2,2,3,3,1,1,0,1,0,0,1,1,2,1,1,3,1,1,0,1,2,3.0,3.0,4,1,1
24073,2,2,1,2,2,0,1,1,0,1,0,1,1,0,1,1,2,3,2,2,3,1,0,0,0,0,0,1,1,0,1,1,3,1,1,0,1,3,2.0,2.0,4,1,1
24074,2,1,1,0,2,0,1,1,0,1,1,1,1,0,1,1,2,2,2,3,3,1,1,0,0,0,0,1,0,1,1,1,3,,1,0,1,3,2.0,2.0,2,1,1
24075,2,5,1,6,2,0,1,1,0,0,0,1,1,0,1,1,2,1,2,3,3,0,1,0,0,0,0,0,1,0,1,1,3,1,1,0,1,3,1.0,2.0,11,0,0
24076,4,2,1,3,2,0,1,1,0,1,0,1,1,0,1,1,2,1,2,3,3,1,1,0,0,0,0,0,1,1,1,1,3,1,1,0,1,3,1.0,2.0,11,1,1
24077,2,2,2,3,2,0,1,1,0,0,0,1,3,0,1,1,2,2,2,3,3,1,1,0,0,0,0,1,1,2,1,1,3,1,1,0,1,3,2.0,2.0,5,1,1
24078,2,4,1,4,3,0,1,1,0,1,0,2,1,0,,1,2,2,4,4,3,1,1,0,0,0,1,1,1,0,1,1,3,1,0,0,2,3,2.0,2.0,6,1,1
24079,4,4,1,4,2,0,1,1,0,0,0,2,1,0,1,1,2,3,4,3,3,1,1,0,0,0,1,1,1,0,1,1,3,1,0,0,2,3,2.0,2.0,6,0,0
24080,2,4,1,2,2,0,1,1,0,0,0,3,1,0,1,1,2,2,4,4,3,0,1,0,0,0,0,0,0,2,1,1,3,1,0,0,1,2,2.0,2.0,3,1,1
24081,2,4,1,2,2,0,1,1,0,0,0,3,1,0,1,1,2,3,4,3,3,0,0,0,0,0,0,1,1,0,1,1,3,1,0,0,1,1,2.0,2.0,8,1,1
24082,10,2,1,3,3,1,1,2,1,1,0,1,1,0,1,1,2,2,2,3,3,1,1,0,0,0,0,1,1,0,1,1,3,1,0,0,1,1,2.0,2.0,8,1,1
24083,1,4,1,4,2,0,1,1,0,0,0,1,1,0,1,1,2,2,4,2,3,0,1,0,0,0,0,0,1,0,1,2,3,,0,0,1,3,2.0,2.0,2,0,0
24084,2,4,1,3,4,0,1,1,0,0,0,1,1,0,1,1,2,2,4,4,1,1,1,0,0,0,0,1,0,1,1,1,3,1,0,0,1,3,2.0,1.0,6,0,0
24085,4,2,1,1,2,0,1,1,0,0,0,1,2,0,1,1,2,2,4,4,2,1,0,0,0,0,0,0,0,1,1,1,3,1,0,0,1,3,2.0,1.0,6,1,1
24086,2,4,1,2,2,0,1,1,0,0,0,1,1,0,1,1,2,2,4,4,2,1,1,0,0,0,0,0,0,0,1,1,3,1,0,0,1,3,2.0,2.0,5,0,0
24087,4,3,1,3,2,0,1,1,0,0,0,1,1,0,,1,2,2,4,4,3,0,0,0,0,0,0,0,1,0,1,1,3,1,0,0,1,3,2.0,2.0,6,0,1
24088,2,5,1,2,2,0,1,1,0,0,0,1,1,0,1,1,2,3,4,3,3,0,1,0,1,0,0,1,0,1,1,1,3,1,0,0,1,3,2.0,2.0,2,0,0
24089,2,3,1,2,2,0,1,1,0,1,0,1,1,0,1,1,2,3,4,3,3,1,0,0,0,0,0,0,1,1,1,1,3,1,0,0,1,3,2.0,1.0,4,1,1
24090,2,2,1,2,3,0,1,1,0,1,0,2,1,0,1,1,2,3,4,3,3,1,1,0,0,0,0,1,0,1,1,1,3,1,0,0,1,3,1.0,1.0,4,1,1
24091,4,2,1,2,3,0,1,1,0,0,0,1,1,0,1,1,2,2,4,2,3,0,0,0,0,0,0,0,1,1,1,1,3,1,0,0,1,5,1.0,1.0,8,1,1
24092,2,3,1,2,3,0,1,1,0,0,0,1,1,0,1,1,1,1,3,2,3,1,1,0,0,0,0,0,0,0,1,1,3,1,0,0,1,5,2.0,1.0,4,0,0
24093,2,3,1,3,2,0,1,1,0,1,0,1,1,0,1,1,2,2,4,4,3,1,1,1,1,0,0,1,1,0,1,1,3,1,0,0,1,3,3.0,3.0,3,1,1
24094,4,2,1,0,2,1,1,2,1,1,0,1,1,0,1,1,2,2,2,3,3,1,0,1,1,0,0,0,1,1,1,1,3,0,0,0,1,3,3.0,3.0,5,1,1
24095,4,4,1,3,2,0,1,1,0,1,0,2,1,1,1,1,2,1,4,3,3,0,1,0,0,0,0,0,0,0,1,1,3,1,0,0,1,3,2.0,2.0,6,1,1
24096,2,4,1,4,2,0,1,1,0,1,0,1,1,0,1,1,2,2,2,3,3,1,1,0,0,0,0,0,1,0,1,1,3,1,0,0,1,3,2.0,1.0,11,0,0
24097,10,3,1,2,2,0,1,1,0,1,0,2,1,0,1,1,2,3,1,3,3,1,0,0,0,0,0,0,1,0,1,1,3,1,0,0,1,3,2.0,1.0,11,1,1
24098,2,5,1,2,2,0,1,1,0,0,0,1,1,0,1,1,2,3,4,3,3,0,0,0,0,0,0,1,1,0,1,1,3,1,0,0,1,3,2.0,1.0,7,0,0
24099,4,3,1,2,2,0,1,1,0,1,0,1,1,0,1,1,2,3,2,3,3,1,0,0,1,0,0,1,1,0,1,1,3,1,0,0,1,3,2.0,1.0,7,1,1
24100,2,2,1,3,4,0,1,1,0,0,0,1,1,0,1,1,2,2,2,3,3,1,1,0,0,0,0,0,0,1,1,1,3,1,0,0,1,4,2.0,1.0,5,1,1
24101,2,3,1,3,3,0,1,1,0,1,0,1,1,0,1,1,2,2,4,4,,1,0,0,0,0,0,1,1,0,1,1,2,1,0,0,1,4,1.0,1.0,6,1,1
24102,2,3,1,2,2,0,1,1,0,0,0,1,1,1,1,1,2,1,4,4,3,1,1,0,0,0,0,0,0,2,1,1,3,1,0,0,1,3,2.0,1.0,4,1,1
24103,2,5,1,3,2,0,1,1,0,0,0,1,1,0,1,1,2,3,4,2,3,0,1,0,1,0,0,1,1,0,1,1,3,1,0,0,1,2,2.0,2.0,4,0,0
24104,4,2,1,0,2,0,1,1,0,1,0,1,1,0,1,1,2,2,4,2,3,0,0,0,0,0,0,0,1,1,1,1,3,0,0,0,1,2,2.0,2.0,4,1,1
24105,4,2,1,2,2,0,1,1,0,0,0,2,1,0,1,1,2,2,4,4,3,1,0,0,0,0,0,1,0,1,1,1,2,1,0,0,1,2,2.0,2.0,7,0,0
24106,2,3,1,2,2,0,1,1,0,0,0,1,1,0,1,1,2,2,4,3,3,0,0,0,0,0,0,1,0,2,1,1,3,1,0,0,2,3,2.0,2.0,5,0,0
24107,2,2,1,1,2,0,1,1,0,0,0,1,1,0,1,1,2,3,4,3,3,1,0,0,0,0,0,0,0,1,1,1,3,0,0,0,2,3,2.0,2.0,3,0,0
24108,2,5,1,6,4,0,1,1,0,0,0,1,1,0,1,3,2,4,4,4,3,0,0,0,0,0,0,0,1,0,1,1,3,1,0,0,1,4,3.0,2.0,3,0,0
24109,2,3,1,3,1,0,1,1,0,1,0,1,1,,1,1,2,1,4,3,3,0,0,0,0,0,0,0,1,0,2,1,3,1,0,0,1,4,2.0,2.0,5,1,1
24110,4,3,1,2,2,0,1,1,0,1,0,2,1,0,1,1,2,1,4,3,3,0,1,0,0,0,0,0,1,0,1,1,3,1,0,0,1,3,2.0,2.0,9,1,1
24111,2,3,1,4,2,1,1,1,1,1,0,1,1,0,1,1,2,1,4,3,3,0,1,0,0,0,0,1,1,0,1,1,3,1,0,0,1,3,2.0,2.0,6,1,1
24112,1,4,1,3,1,0,1,1,0,0,0,1,1,0,1,1,2,4,4,2,3,1,1,0,0,0,1,,1,0,1,2,3,,0,0,1,2,3.0,2.0,3,0,1
24113,2,3,1,4,2,0,1,1,0,0,0,1,1,0,1,3,2,,4,4,3,0,0,0,0,0,0,0,1,0,1,1,3,1,0,0,1,4,2.0,1.0,6,0,0
24114,2,3,1,2,2,0,1,1,0,1,0,1,1,0,1,1,2,1,4,3,3,0,1,0,0,0,0,0,1,2,1,1,3,1,0,0,1,4,2.0,2.0,4,1,1
24115,2,2,1,2,3,0,1,1,0,1,0,2,1,0,1,1,2,3,4,3,3,0,0,0,0,0,0,1,1,1,1,1,2,1,0,0,1,4,2.0,1.0,5,0,0
24116,2,4,1,2,1,0,1,1,0,0,0,1,1,,1,3,2,4,4,3,3,0,0,0,0,0,0,0,1,2,1,1,3,0,0,0,1,4,2.0,2.0,3,0,0
24117,2,3,1,2,2,0,1,1,0,0,0,2,1,0,1,1,2,2,4,3,3,1,0,0,0,0,0,0,1,2,1,1,3,1,0,0,1,3,2.0,2.0,4,1,1
24118,2,6,1,3,2,0,1,1,0,0,0,1,1,0,1,1,2,1,4,4,3,0,0,0,0,0,0,0,1,0,1,1,3,1,0,0,1,3,1.0,2.0,2,0,0
24119,2,3,1,2,2,0,1,1,0,0,0,1,1,0,1,1,2,1,4,3,3,1,1,0,0,0,0,0,1,0,1,1,3,1,0,0,1,3,2.0,2.0,4,0,0
24120,4,2,1,3,1,0,1,1,0,0,0,1,1,0,1,1,2,4,4,3,3,1,0,0,1,0,0,0,1,0,1,1,3,1,0,0,1,4,1.0,2.0,7,0,0
24121,2,3,1,2,1,0,1,1,0,0,0,1,1,0,1,1,2,3,4,4,3,0,1,0,0,0,0,0,1,0,1,1,3,1,0,0,1,4,2.0,2.0,6,0,0
24122,4,1,1,0,2,0,1,1,0,0,0,1,1,0,1,1,2,1,4,3,3,1,1,0,0,0,0,0,1,0,1,1,2,0,0,0,1,4,2.0,2.0,6,1,1
24123,2,3,1,2,1,0,1,1,0,0,0,1,1,0,1,1,3,4,4,3,3,0,0,0,1,0,0,0,1,0,1,1,3,1,0,0,1,4,2.0,2.0,4,0,0
24124,2,2,1,2,2,0,1,1,0,0,0,1,1,0,1,2,2,,4,3,3,0,1,0,0,0,0,0,1,0,1,1,3,1,0,0,1,4,1.0,1.0,4,0,0
24125,2,5,1,5,1,0,1,1,0,1,0,16,1,0,1,1,2,4,4,3,3,1,0,0,1,0,0,0,1,0,1,1,3,1,0,0,1,2,3.0,2.0,4,0,0
24126,2,2,1,1,1,0,1,1,0,1,0,1,1,0,1,1,2,3,4,3,3,1,0,0,0,0,0,0,1,2,1,1,3,1,0,0,1,2,1.0,2.0,3,1,1
24127,10,3,1,2,1,0,1,1,0,1,0,3,1,0,1,3,2,4,4,3,3,0,0,0,0,0,0,0,1,0,1,1,3,1,0,0,1,3,3.0,2.0,9,0,0
24128,10,3,1,3,1,0,1,1,0,1,0,2,1,0,1,2,2,3,4,3,3,0,0,0,0,0,0,0,1,0,1,1,3,1,0,0,1,3,3.0,2.0,9,0,0
24129,2,4,1,3,2,0,1,1,0,1,0,3,1,0,1,1,2,2,4,3,3,0,0,0,0,0,0,0,1,0,1,1,3,1,0,0,1,3,1.0,1.0,7,0,0
24130,2,2,1,4,2,0,1,1,0,1,0,1,1,,1,2,2,2,1,3,3,1,1,0,0,0,0,1,0,0,1,1,3,1,0,0,1,3,1.0,1.0,6,1,1
24131,2,2,1,1,1,0,1,1,0,1,0,1,1,0,1,2,2,2,4,3,3,1,1,0,0,0,0,0,1,0,1,1,3,0,0,0,1,3,2.0,1.0,4,1,1
24132,6,5,1,2,2,0,1,1,0,0,0,1,1,0,1,1,2,2,4,3,3,0,0,0,0,0,0,0,1,0,1,2,1,,0,0,1,3,2.0,1.0,4,0,0
24133,2,5,1,5,2,0,1,1,0,0,0,1,1,0,1,1,2,1,4,3,3,0,1,0,0,0,0,0,1,0,1,1,3,0,0,0,1,3,3.0,3.0,3,0,0
24134,2,4,1,3,1,0,1,1,0,1,0,1,1,0,1,1,2,4,4,3,3,1,0,0,0,0,0,1,1,1,2,1,3,1,0,0,1,3,1.0,1.0,7,1,1
24135,11,2,1,1,1,0,1,1,0,1,0,1,1,0,1,1,2,3,2,3,3,1,0,1,1,0,0,0,1,0,1,1,3,1,0,0,1,3,2.0,3.0,7,1,1
24136,4,3,1,3,2,0,1,1,0,0,0,1,1,0,1,1,2,,4,4,3,0,0,0,0,0,0,0,1,0,1,1,3,1,0,0,1,4,2.0,1.0,11,0,0
24137,4,2,1,1,1,0,1,1,0,0,0,1,1,0,1,1,2,4,4,3,3,1,0,0,0,0,0,0,1,1,1,1,3,1,0,0,1,4,2.0,1.0,11,1,1
24138,2,3,1,1,2,0,1,1,0,1,0,1,1,1,1,1,2,2,1,3,3,0,0,0,0,0,0,0,1,0,1,1,3,0,0,0,1,3,1.0,1.0,3,1,1
24139,2,2,1,2,1,0,1,1,0,0,0,1,1,0,1,2,2,,4,3,3,0,0,0,0,0,0,0,1,0,1,1,3,1,0,0,1,3,2.0,2.0,4,0,0
24140,2,4,1,3,2,0,1,1,0,0,0,1,1,1,1,2,2,1,4,4,3,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,1,4,2.0,2.0,6,0,0
24141,2,4,1,4,2,0,1,1,0,0,0,1,1,,1,1,2,1,4,3,3,0,1,0,0,0,0,1,1,0,1,1,3,1,0,0,1,4,1.0,2.0,15,0,0
24142,4,2,1,0,2,0,1,2,0,1,0,1,1,0,1,1,2,1,4,3,3,0,0,0,0,0,0,0,1,0,1,1,3,0,0,0,1,4,1.0,2.0,15,1,1
24143,2,4,1,4,4,0,1,1,0,0,0,2,1,1,1,1,2,3,4,4,3,0,0,0,0,0,0,0,1,1,1,1,3,1,0,0,1,2,2.0,2.0,5,0,0
24144,2,5,1,5,2,0,1,1,0,0,0,1,1,0,1,1,2,1,4,3,3,1,0,0,0,0,0,1,1,0,1,1,3,1,0,0,1,2,3.0,3.0,4,0,0
24145,2,5,1,5,1,0,1,1,0,0,0,1,1,1,1,2,2,,4,3,3,0,0,0,0,0,0,0,1,1,2,1,3,1,0,0,1,2,3.0,3.0,5,0,0
24146,2,2,1,2,2,0,1,1,0,0,0,1,1,0,1,1,2,2,4,3,3,1,1,0,0,0,0,0,1,0,1,1,3,0,0,0,1,2,1.0,2.0,4,1,0
24147,4,2,1,0,2,0,1,1,0,0,0,2,1,0,1,1,2,1,1,3,3,1,0,0,0,0,0,0,1,2,1,1,3,0,0,0,1,2,2.0,2.0,4,1,1
24148,2,4,1,2,1,0,1,1,0,0,0,1,1,,1,1,2,3,4,3,3,0,1,0,0,0,0,0,1,0,1,1,3,1,0,0,1,2,3.0,2.0,5,0,0
24149,2,5,1,2,4,0,1,1,0,0,0,2,1,0,1,2,2,3,4,4,3,0,0,0,0,0,0,0,1,0,1,1,3,1,0,0,1,2,1.0,2.0,10,0,0
24150,4,2,1,2,2,0,1,2,0,1,0,1,1,0,1,2,2,3,4,4,3,1,0,0,0,0,0,0,1,0,1,1,3,1,0,0,1,2,1.0,2.0,10,0,0
24151,4,2,1,2,2,0,1,1,0,1,0,1,1,0,1,1,2,3,4,3,3,1,0,0,0,0,0,0,1,2,1,1,3,1,0,0,1,2,2.0,1.0,5,1,1
24152,2,4,1,3,1,0,1,1,0,0,0,1,1,0,1,1,2,2,4,3,3,0,0,0,0,0,0,0,1,0,1,1,3,1,0,0,1,2,2.0,2.0,3,0,0
24153,2,5,1,6,2,0,1,1,0,0,0,1,1,0,1,3,2,4,4,3,3,0,0,0,0,0,0,0,1,1,1,1,3,1,0,0,1,2,3.0,2.0,4,0,0
24154,2,5,1,3,1,0,1,1,0,1,0,1,1,,,3,3,,4,4,3,0,0,0,0,0,0,0,1,0,1,1,3,1,0,0,1,1,2.0,1.0,10,0,0
24155,4,2,1,1,1,0,1,1,0,0,0,2,1,,1,3,2,4,4,4,3,0,0,0,0,0,0,0,1,0,1,1,3,1,0,0,1,1,2.0,1.0,10,0,0
24156,10,3,1,2,2,0,1,1,0,0,0,1,1,0,1,1,2,1,4,3,3,0,1,0,0,0,0,0,0,0,1,1,3,1,0,0,1,2,2.0,1.0,6,0,0
24157,2,2,1,0,4,0,1,1,0,0,0,2,1,1,1,1,2,3,4,3,3,0,0,0,0,0,0,1,1,0,1,1,3,0,0,0,1,3,3.0,2.0,2,0,0
24158,4,2,1,2,1,0,1,2,0,1,0,2,1,0,1,1,2,3,4,3,3,0,0,0,0,0,0,0,1,1,1,1,3,1,0,0,1,3,2.0,1.0,7,0,1
24159,2,6,1,3,2,0,1,1,0,0,0,16,1,0,1,2,2,2,1,3,3,1,1,0,0,0,0,0,1,0,1,1,3,1,0,0,1,2,2.0,2.0,6,0,0
24160,2,4,1,0,3,0,1,1,0,0,0,1,1,,1,1,2,3,4,3,3,0,0,0,0,0,0,1,1,0,1,1,3,0,0,0,1,3,3.0,1.0,5,1,1
24161,2,4,1,2,2,0,1,1,0,0,0,3,1,1,1,2,2,3,4,3,3,0,0,0,0,0,0,1,1,0,1,1,3,1,0,0,1,2,2.0,2.0,5,0,0
24162,4,2,1,4,2,0,1,1,0,1,0,1,1,0,1,1,2,3,4,4,3,1,0,0,0,0,0,0,1,0,1,1,3,1,0,0,1,2,2.0,1.0,7,1,1
24163,1,3,1,1,2,0,1,1,0,0,0,1,1,0,1,2,2,3,4,3,3,0,0,0,0,0,0,,1,0,1,2,3,,0,0,1,2,3.0,1.0,1,0,0
24164,2,5,1,3,2,0,1,1,0,0,0,1,1,1,1,2,2,1,4,3,3,1,0,0,0,0,0,0,1,0,2,1,3,1,0,0,1,2,3.0,2.0,3,0,0
24165,2,4,1,2,1,0,1,1,0,0,0,1,1,0,1,2,2,3,4,4,3,0,0,0,0,0,0,0,1,0,1,1,3,1,0,0,1,2,3.0,1.0,7,0,0
24166,4,2,1,1,1,1,1,1,1,1,0,1,1,0,1,1,2,3,4,3,3,1,0,0,0,0,0,0,1,0,1,1,3,1,0,0,1,2,3.0,1.0,7,1,1
24167,4,2,1,2,1,0,1,1,0,1,0,1,1,0,1,3,2,,4,4,3,0,1,0,0,0,0,0,1,2,1,1,3,1,0,0,1,4,1.0,1.0,5,0,0
24168,2,3,1,5,1,0,1,1,0,0,0,1,1,0,1,1,2,4,4,4,3,1,0,0,0,0,0,1,1,1,1,1,3,1,0,0,1,4,1.0,1.0,6,0,0
24169,4,3,1,2,1,0,1,1,0,0,0,1,1,0,1,2,2,3,4,4,3,0,0,0,0,0,0,0,1,2,1,1,3,1,0,0,1,2,2.0,2.0,6,0,0
24170,2,4,1,4,2,0,1,1,0,0,0,1,1,0,1,1,2,,4,3,3,1,0,0,0,0,0,0,1,0,1,1,3,1,0,0,1,2,2.0,1.0,6,0,0
24171,10,2,1,2,1,0,1,1,0,1,1,1,1,1,1,1,2,3,4,3,3,1,0,0,0,0,0,0,1,2,1,1,3,1,0,0,1,2,1.0,1.0,9,0,0
24172,2,3,1,2,2,0,1,1,0,0,0,1,1,1,1,2,2,2,1,3,3,1,1,0,0,0,0,0,1,0,1,1,3,1,0,0,1,2,2.0,2.0,6,0,0
24173,2,3,1,3,2,0,1,1,0,0,0,1,1,0,1,1,2,2,4,3,3,1,0,0,0,0,0,0,1,0,1,1,3,1,0,0,1,2,2.0,1.0,11,0,0
24174,10,2,1,3,2,0,1,1,0,1,0,1,1,0,1,1,2,2,4,3,3,1,1,0,0,0,0,0,1,0,1,1,3,0,0,0,1,2,2.0,1.0,11,0,0
24175,4,3,1,2,2,0,1,1,0,1,0,1,1,0,1,1,2,1,1,3,3,0,1,0,0,0,0,0,1,0,1,1,3,1,0,0,1,2,2.0,2.0,6,1,0
24176,2,3,1,2,2,0,1,1,0,0,0,1,1,0,1,1,2,2,4,3,3,0,1,0,0,0,0,1,1,1,1,1,3,1,0,0,1,2,2.0,1.0,4,0,0
24177,2,2,1,2,2,0,1,2,1,1,0,1,1,0,1,1,2,1,4,3,3,1,1,0,0,0,0,1,1,0,1,1,3,1,0,0,1,2,3.0,2.0,4,1,1
24178,2,2,1,2,1,0,1,1,0,1,0,1,1,0,1,2,2,4,4,4,3,0,0,0,0,0,0,0,1,1,1,1,3,1,0,0,1,2,2.0,1.0,4,0,0
24179,2,3,1,2,2,0,1,1,0,0,0,1,1,0,1,1,2,2,4,3,3,0,0,0,0,0,0,0,1,0,1,1,3,1,0,0,1,2,2.0,1.0,6,0,0
24180,2,2,1,2,1,0,1,1,0,1,0,1,1,,1,1,2,4,4,3,3,0,0,0,0,0,0,0,1,0,1,1,3,1,0,0,1,2,2.0,2.0,11,0,0
24181,2,4,1,3,3,0,1,1,0,0,0,1,1,,,3,2,4,4,3,3,0,1,0,0,0,0,0,1,0,1,1,3,1,0,0,1,5,1.0,1.0,6,0,0
24182,4,2,1,1,1,0,1,1,0,0,0,1,1,,1,3,2,,4,4,3,0,0,0,0,0,0,0,1,1,1,1,3,,0,0,1,5,1.0,1.0,6,1,1
24183,2,4,1,4,2,0,1,1,0,0,0,1,1,1,1,2,2,2,4,3,3,0,1,0,0,0,0,1,1,0,1,1,3,1,0,0,1,4,1.0,1.0,4,0,0
24184,2,5,1,5,2,0,1,1,0,0,0,1,1,0,1,1,2,2,4,4,3,0,0,0,0,0,1,1,1,0,1,1,3,1,0,0,1,5,1.0,3.0,6,0,0
24185,2,5,1,5,1,0,1,1,0,0,0,1,1,,,3,3,4,4,4,,0,0,0,0,0,0,0,1,0,1,1,3,0,0,0,1,5,1.0,1.0,6,0,0
24186,2,4,1,8,2,0,1,1,0,0,0,1,1,0,1,2,2,1,4,3,3,0,1,0,0,0,0,1,1,0,1,1,3,1,0,0,1,5,1.0,1.0,10,0,0
